fair,-3.60322900453e+17,-1.81775319422e+17
bled,-3.50023320262e+17,2.95165632371e+17
result,3.33256542919e+17,-1.29001288684e+16
fail,-5.78441882758e+16,-4.06129600434e+16
nocturnal,4.85436828726e+16,-2.5429180395e+16
hammer,1.00475503418e+17,-3.41920906015e+17
best,8.00932537358e+16,-4.59019576609e+16
score,-3.7859037646e+17,-1.68048678983e+17
pirate,5.81991210301e+16,-2.25255024101e+16
wage,1.92587360511e+17,-3.89723478099e+16
men,3.64404176012e+16,9.58071135073e+16
khaleesi,4.85050471437e+16,-4.43642559899e+16
extend,2.77969226077e+16,-2.35194885557e+16
nature,2.94460643773e+15,4.04296474753e+16
rolled,1.9722480204e+17,-1.09309718127e+17
smelled,1.67172342113e+16,-1.63110254635e+16
lapping,5.06484468527e+16,-4.72978471943e+16
souvenir,3.38718815548e+16,-2.47047827187e+18
extent,5.73736795564e+16,-5.23793754652e+16
tyrion,1.10226194965e+17,-9.20697728917e+16
debt,9.34973732566e+16,1.30622551632e+17
pity,3.10224992712e+16,-6.41178175408e+16
accident,-5.21728054304e+15,-6.60284026863e+15
weirwood,2.40082037463e+16,-5.1147000204e+15
country,3.05715353158e+16,-5.98869695487e+16
adventurer,-9.00374128934e+16,-1.55855479708e+17
demanded,2.23028150891e+16,-1.64641733016e+16
planned,6.44931812871e+16,-4.81988894749e+16
logic,-1.66684234077e+16,8.71238338313e+13
argue,-1.07685207472e+17,4.63823347495e+16
asked,5.01747509664e+16,-1.76417022431e+16
vain,7.06931026486e+16,-2.14348275114e+16
blonde,1.12334702089e+16,-2.91740272619e+16
shouting,4.44317286192e+17,8.89845646329e+15
union,-2.56586428821e+16,-2.53574123415e+16
slay,-3.6106147567e+17,7.28625895691e+16
muck,1.03554167644e+17,-1.1642290127e+16
much,-2.06118329681e+17,-2.41207982337e+16
privilege,1.32758058219e+17,-6.06493347651e+16
tallest,9.02758814467e+17,1.64324641929e+17
life,4.69872906984e+16,-2.96186794026e+16
lodock,-1.58247479106e+16,-1.68743365547e+16
spit,1.69503637637e+17,-4.09730219674e+16
eastern,7.27268661602e+16,-6.51057310396e+16
jeor,-7.18688136586e+17,4.43535986974e+16
davy,1.08255754945e+18,-1.7075773285e+18
wish,-1.81106136862e+16,-2.91183178426e+16
lift,-1.08410152266e+17,1.69582194742e+17
direwolf,-2.75164427204e+16,-8.03262469077e+16
child,-5.88949277013e+16,-1.76074345445e+17
worked,4.16255261561e+16,-2.10425843581e+16
cunt,4.73063052499e+18,-1.68556836693e+18
employ,8.51506656586e+18,-4.25840702946e+17
contemplates,9.03297408628e+16,-1.11647092735e+16
flooding,2.84164584289e+16,-7.09005653237e+16
picturing,-3.71386127895e+17,6.10810495811e+16
remembering,1.93775807052e+17,5.11652345349e+17
congratulation,7.70124145002e+16,-2.50686230604e+16
played,2.60378589974e+16,-3.39231902174e+16
cersei,1.45990143692e+17,-2.62542687767e+15
locksmith,5.2120183747e+16,-3.04417502582e+16
obeying,9.3774126676e+17,1.82755939998e+15
player,4.13143287639e+16,-2.96775031305e+16
trusted,-1.18967314998e+18,-6.87332276715e+17
severity,4.77155081236e+16,-3.0275102201e+16
